,disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,declarationDate,fyDeclared,disasterType,incidentType,title,incidentBeginDate,incidentEndDate,disasterCloseOutDate,declaredCountyArea,placeCode
16708,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,Beaufort County,99013.0
16709,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,Dillon County,99033.0
16710,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,Cherokee County,99021.0
16711,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,McCormick County,99065.0
16712,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,Barnwell County,99011.0
16713,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,Oconee County,99073.0
16714,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,Berkeley County,99015.0
16715,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,Laurens County,99059.0
16716,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,Jasper County,99053.0
16717,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,Florence County,99041.0
16718,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,Kershaw County,99055.0
16719,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,Lexington County,99063.0
16720,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,Williamsburg County,99089.0
16721,3400,0,0,1,0,SC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-08,2018-10-08T23:59:00.000Z,,York County,99091.0
16722,4392,0,0,1,1,IA,2018-09-12,2018,DR,Severe Storm(s),SEVERE STORM AND TORNADOES,2018-07-19,2018-07-19T23:59:00.000Z,,Marion County,99125.0
16723,4392,0,0,1,1,IA,2018-09-12,2018,DR,Severe Storm(s),SEVERE STORM AND TORNADOES,2018-07-19,2018-07-19T23:59:00.000Z,,Van Buren County,99177.0
16724,4392,0,0,1,1,IA,2018-09-12,2018,DR,Severe Storm(s),SEVERE STORM AND TORNADOES,2018-07-19,2018-07-19T23:59:00.000Z,,Lee County,99111.0
16725,4392,0,0,1,1,IA,2018-09-12,2018,DR,Severe Storm(s),SEVERE STORM AND TORNADOES,2018-07-19,2018-07-19T23:59:00.000Z,,Marshall County,99127.0
16726,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Bertie County,99015.0
16727,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Alleghany County,99005.0
16728,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Gates County,99073.0
16729,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Catawba County,99035.0
16730,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Cabarrus County,99025.0
16731,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Cleveland County,99045.0
16732,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Lee County,99105.0
16733,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Dare County,99055.0
16734,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Madison County,99115.0
16735,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Hyde County,99095.0
16736,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Granville County,99077.0
16737,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Columbus County,99047.0
16738,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Cherokee County,99039.0
16739,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Chatham County,99037.0
16740,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Eastern Band of Cherokee Indians of North Carolina,19390.0
16741,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Durham County,99063.0
16742,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Camden County,99029.0
16743,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Davidson County,99057.0
16744,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Anson County,99007.0
16745,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Jones County,99103.0
16746,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Beaufort County,99013.0
16747,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Caldwell County,99027.0
16748,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Bladen County,99017.0
16749,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Martin County,99117.0
16750,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Cumberland County,99051.0
16751,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Macon County,99113.0
16752,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Craven County,99049.0
16753,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Edgecombe County,99065.0
16754,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Ashe County,99009.0
16755,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Alamance County,99001.0
16756,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Jackson County,99099.0
16757,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Chowan County,99041.0
16758,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Gaston County,99071.0
16759,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Burke County,99023.0
16760,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Halifax County,99083.0
16761,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Graham County,99075.0
16762,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Haywood County,99087.0
16763,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Hoke County,99093.0
16764,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Buncombe County,99021.0
16765,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Brunswick County,99019.0
16766,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Harnett County,99085.0
16767,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Franklin County,99069.0
16768,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Lenoir County,99107.0
16769,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Johnston County,99101.0
16770,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Forsyth County,99067.0
16771,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Carteret County,99031.0
16772,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Davie County,99059.0
16773,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Clay County,99043.0
16774,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Alexander County,99003.0
16775,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Currituck County,99053.0
16776,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Hertford County,99091.0
16777,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Iredell County,99097.0
16778,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Greene County,99079.0
16779,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Guilford County,99081.0
16780,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Henderson County,99089.0
16781,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Avery County,99011.0
16782,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Caswell County,99033.0
16783,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Duplin County,99061.0
16784,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Lincoln County,99109.0
16785,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Richmond County,99153.0
16786,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Wake County,99183.0
16787,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Onslow County,99133.0
16788,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Swain County,99173.0
16789,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Perquimans County,99143.0
16790,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Fluvanna County,99065.0
16791,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Botetourt County,99023.0
16792,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Isle of Wight County,99093.0
16793,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Colonial Heights,18448.0
16794,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Wilkes County,99193.0
16795,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Lancaster County,99103.0
16796,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Sampson County,99163.0
16797,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Buena Vista,11032.0
16798,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Fairfax,26496.0
16799,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Northumberland County,99133.0
16800,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Stafford County,99179.0
16801,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Norton,57688.0
16802,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Greene County,99079.0
16803,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Bristol,9816.0
16804,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Person County,99145.0
16805,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,James City County,99095.0
16806,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Scott County,99169.0
16807,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Alleghany County,99005.0
16808,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Shenandoah County,99171.0
16809,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Warren County,99185.0
16810,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Montgomery County,99123.0
16811,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Patrick County,99141.0
16812,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,McDowell County,99111.0
16813,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Fairfax County,99059.0
16814,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Orange County,99135.0
16815,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Martinsville,49784.0
16816,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Covington,19728.0
16817,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Roanoke County,99161.0
16818,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Radford,65392.0
16819,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Dickenson County,99051.0
16820,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Newport News,56000.0
16821,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Rockingham County,99165.0
16822,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Greensville County,99081.0
16823,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Charlotte County,99037.0
16824,3404,0,0,1,0,HI,2018-09-12,2018,EM,Hurricane,TROPICAL STORM OLIVIA,2018-09-09,2018-09-13T23:59:00.000Z,,Honolulu County,99003.0
16825,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Westmoreland County,99193.0
16826,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Stanly County,99167.0
16827,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Lee County,99105.0
16828,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Nash County,99127.0
16829,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Tazewell County,99185.0
16830,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Lynchburg,47672.0
16831,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Campbell County,99031.0
16832,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Scotland County,99165.0
16833,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Dinwiddie County,99053.0
16834,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Franklin,29600.0
16835,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,New Kent County,99127.0
16836,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Bedford,5544.0
16837,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Virginia Beach,82000.0
16838,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Rockbridge County,99163.0
16839,3402,0,0,1,0,MP,2018-09-10,2018,EM,Severe Storm(s),TYPHOON MANGKHUT,2018-09-10,2018-09-11T23:59:00.000Z,,Saipan Municipality,99110.0
16840,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Amelia County,99007.0
16841,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Danville,21344.0
16842,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Galax,30208.0
16843,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Tyrrell County,99177.0
16844,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Lunenburg County,99111.0
16845,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Staunton,75216.0
16846,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Harrisonburg,35624.0
16847,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Robeson County,99155.0
16848,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Nelson County,99125.0
16849,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Bath County,99017.0
16850,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Henrico County,99087.0
16851,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Petersburg,61832.0
16852,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Rutherford County,99161.0
16853,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Augusta County,99015.0
16854,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Charlottesville,14968.0
16855,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Prince Edward County,99147.0
16856,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Moore County,99125.0
16857,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Wilson County,99195.0
16858,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Powhatan County,99145.0
16859,3402,0,0,1,0,MP,2018-09-10,2018,EM,Severe Storm(s),TYPHOON MANGKHUT,2018-09-10,2018-09-11T23:59:00.000Z,,Tinian Municipality,99120.0
16860,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Henry County,99089.0
16861,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Transylvania County,99175.0
16862,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Giles County,99071.0
16863,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Mathews County,99115.0
16864,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Rappahannock County,99157.0
16865,3401,0,0,1,0,NC,2018-09-10,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-07,2018-09-29T23:59:00.000Z,,Northampton County,99131.0
16866,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Lexington,45512.0
16867,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Caroline County,99033.0
16868,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Chesterfield County,99041.0
16869,3403,0,0,1,0,VA,2018-09-11,2018,EM,Hurricane,HURRICANE FLORENCE,2018-09-13,2018-09-21T23:59:00.000Z,,Pittsylvania County,99143.0
